Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
67f4079d-5891-369b-8275-83da65b6ac82,04144319-4a09-3f82-a3ae-c09c80e3aee5,Mario764 Rice937,M,GENERAL PRACTICE,4943 GERMANTOWN AVE,PHILADELPHIA,PA,19144-5962,40.009376,-75.133346,84
6795979e-e8f2-3a6b-8f8f-a99dca3c1688,f91b816c-5bbf-3f8b-a24f-2ddc59e626d5,Rosy219 Hermann103,F,GENERAL PRACTICE,3554 HULMEVILLE RD,BENSALEM,PA,19020-4366,40.086492,-74.94453399999998,37
9275569a-4243-39e8-8555-657fa7d2c8a7,5dba5a3e-9b62-3bde-8a66-44a2e33ded61,Eric487 Beier427,M,GENERAL PRACTICE,6735 HARBISON AVE,PHILADELPHIA,PA,19149-2305,40.009376,-75.133346,63
d9a78090-82c2-3934-8adc-c0623b9c5af5,beb915d7-2e22-3e2d-a6ec-efa17136693b,Norene941 Kutch271,F,GENERAL PRACTICE,8019 FRANKFORD AVE,PHILADELPHIA,PA,19136-2786,40.009376,-75.133346,68
d34fe4b5-7669-3110-b2a1-2b3b5c152903,7bfaf75a-f911-3fd8-b4d0-b9612b396338,Zenobia558 Cormier289,F,GENERAL PRACTICE,115 E TOWNSHIP LINE RD,UPPER DARBY,PA,19082-1019,39.963735,-75.252615,378
87cc0ea6-c515-365e-be9f-f8ec4562efd1,ad62f9ee-d311-3ff4-b3ca-0db06161170c,Heidy529 Marquardt819,F,GENERAL PRACTICE,1411 WOLF ST,PHILADELPHIA,PA,19145-3933,40.009376,-75.133346,70
2971ef7d-83ab-3d15-842e-a9f348a2b9ab,8d10fcae-1934-3ae3-8882-e92d37582538,Andy346 Bashirian201,M,GENERAL PRACTICE,12000 BUSTLETON AVE,PHILADELPHIA,PA,19116-2151,40.009376,-75.133346,40
8b995c9f-2416-33ec-98d3-13036e91188f,db78af02-decb-39f0-9da3-c9fce5c5e457,Frederic454 Waelchi213,M,GENERAL PRACTICE,7700 A STENTON AVE,PHILADELPHIA,PA,19118-3103,40.009376,-75.133346,65
89f8eb46-026c-3261-a3a6-98b76bd16c2d,2aa1cc5f-7f76-3706-b022-0426a2faa777,Alethia102 Lueilwitz711,F,GENERAL PRACTICE,4610 E ST RD,TREVOSE,PA,19053-6612,40.150936,-74.981984,33
cb68d775-5b65-3a75-bc29-a423bda3a2cb,6f8788d2-16de-3da2-8da2-2224fe8afb9a,Shameka870 Murray856,F,GENERAL PRACTICE,3425 CONRAD ST,PHILADELPHIA,PA,19129-1636,40.009376,-75.133346,37
1a18f3fb-4a24-3b5a-b07c-5f99bbce61bf,5398e38e-5d84-3f0b-8efd-9da199258347,Kareem959 Schamberger479,M,GENERAL PRACTICE,9523 BUSTLETON AVE,PHILADELPHIA,PA,19115-3801,40.009376,-75.133346,48
c1e10eb6-729b-3a34-ade6-d453939a851f,ad606bc4-8c3d-3f94-b859-5195fd30d017,Mario764 Kunde533,M,GENERAL PRACTICE,5800 RIDGE AVE,PHILADELPHIA,PA,19128-1737,40.009376,-75.133346,89
627d223e-45e8-31f7-b1ca-77ff601ac4de,0bcd8637-e81c-384a-808d-6e73979f7374,Maryetta775 Schiller186,F,GENERAL PRACTICE,3070 BRISTOL PIKE,BENSALEM,PA,19020-5364,40.086492,-74.94453399999998,28
7429fa3b-2544-3d5c-8202-2dabd25add9e,db9c3e5b-40c6-322b-8947-58cb1a3d47df,Darwin703 Schuster709,M,GENERAL PRACTICE,1137 E MOUNT PLEASANT AVE,PHILADELPHIA,PA,19150-2901,40.009376,-75.133346,31
dfae27e3-99fa-3549-9186-31114388a849,0a67c566-3db9-39b2-8c14-f690408eb2fd,Earle679 Johnson679,M,GENERAL PRACTICE,601 WALNUT ST,PHILADELPHIA,PA,19106-3304,40.009376,-75.133346,74
d4049d3a-845d-32de-adb1-260d2b3524c6,6fd35496-ce55-3ce7-9123-4800ac732cc3,Yen770 Kris249,F,GENERAL PRACTICE,2110 SPRUCE ST,PHILADELPHIA,PA,19103-6596,40.009376,-75.133346,28
985a2a41-07be-3909-9e7b-da956ac6cb4d,22e17675-be95-3f4f-bf83-9efbae0da2f0,Corliss645 Metz686,F,GENERAL PRACTICE,8815 GERMANTOWN AVE,PHILADELPHIA,PA,19118-2722,40.009376,-75.133346,63
7124ad71-472f-3b24-b6cf-d9ac3f2fbaca,54b65355-1c99-3a92-a038-4c22fde9b010,Carey440 Conroy74,M,GENERAL PRACTICE,51 N 39TH ST,PHILADELPHIA,PA,19104-2640,40.009376,-75.133346,30
da7242fa-bbd2-3d1f-9b21-e0cc64e32eeb,88c84be7-ad77-33df-8c5e-e6cc9d44a6f9,Cleotilde229 Tillman293,F,GENERAL PRACTICE,8627 GERMANTOWN AVE,PHILADELPHIA,PA,19118-2839,40.009376,-75.133346,41
7c98f29e-8b03-3d58-86f8-8710ef0dd5d7,b415f952-4322-3f11-989c-58b73f68aff9,Chris95 Greenfelder433,F,GENERAL PRACTICE,2422 BRISTOL RD,BENSALEM,PA,19020-6002,40.086492,-74.94453399999998,112
82c27869-6d2f-3ade-a2a9-a841d8065f67,5df7fbc4-a4cf-353c-adde-e9becd306d7f,Elidia194 Ward668,F,GENERAL PRACTICE,525 JAMESTOWN ST,PHILADELPHIA,PA,19128-1751,40.009376,-75.133346,38
efd596ae-2966-31a2-894a-0a4d6142806b,6b9398b6-060b-3b69-8d1c-344cb31f1534,Billy698 Wyman904,M,GENERAL PRACTICE,23 HANSEN CT,NARBERTH,PA,19072-1712,40.007677,-75.263451,311
f8110b68-e8dc-3c38-99d6-0a97a7849fed,1bddb0aa-255a-307c-b77d-7384bd16a70a,Leonardo412 Rogahn59,M,GENERAL PRACTICE,125 S 9TH ST,PHILADELPHIA,PA,19107-5125,40.009376,-75.133346,39
4f941aa3-96e2-3447-9dca-e4a21ce361dc,ac63fddc-28d5-340e-98fe-0a061dcd23f6,Sadie426 Macejkovic424,F,GENERAL PRACTICE,9331 OLD BUSTLETON AVE,PHILADELPHIA,PA,19115-4204,40.009376,-75.133346,61
b60dda6a-ee42-3e82-a4e5-5cc1f0b99146,e0dd4cdf-d4cb-3535-80fd-b7e9eb6cfecf,Óscar156 Madrigal893,M,GENERAL PRACTICE,261 OLD YORK RD,JENKINTOWN,PA,19046-3719,40.096266,-75.129632,80
8fd5d305-c8ec-3b69-a07c-2e2290e40c58,3bddc6b9-58cc-3c1f-a777-23a9dd6d2af3,Tommie457 Braun514,M,GENERAL PRACTICE,1817 S BROAD ST,PHILADELPHIA,PA,19148-2115,40.009376,-75.133346,59
047d2ac8-5c61-367e-8d23-9298b02c8cc3,09b9b9a0-80c7-3868-87f3-2cc214fc1e39,Wilhelmina724 Lang846,F,GENERAL PRACTICE,7516 CITY LINE AVE,PHILADELPHIA,PA,19151-2102,40.009376,-75.133346,88
b7da5a49-b5a9-3c97-91f4-2a8cbab316cc,f13c4904-f5af-36d2-a5a1-734c19bea8fa,Berniece493 Dibbert990,F,GENERAL PRACTICE,1822 BENTON ST,PHILADELPHIA,PA,19152-1007,40.009376,-75.133346,58
644cafc3-cb10-3d99-b1d1-2f5ad90d20d3,e7867990-c2f4-3e01-b19a-00837cbfb621,Nelida367 Rice937,F,GENERAL PRACTICE,826 BUSTLETON PIKE,FEASTERVILLE TREVOSE,PA,19053-6067,40.150936,-74.981984,42
1ec147e0-0bb3-35a2-8d1c-55b2fa276736,bf784ea8-544c-3f08-b1f8-eee00b2e3f74,Luther918 Gibson10,M,GENERAL PRACTICE,2701 BLAIR MILL RD,WILLOW GROVE,PA,19090-1041,40.149202,-75.118086,45
447b9aa4-b994-3c25-b8d4-ede51caf9f8b,7d01775c-f6e8-37bc-97b8-7f3ba650d9b4,Rex53 Medhurst46,M,GENERAL PRACTICE,4600 E ROOSEVELT BLVD,PHILADELPHIA,PA,19124-2340,40.009376,-75.133346,36
86f2a710-a09f-3915-9484-261489456d5f,7d9ef502-2299-38d0-bd17-3e1b9b62d1a4,Heriberto162 Cummings51,M,GENERAL PRACTICE,826 BUSTLETON PIKE,FEASTERVILLE TREVOSE,PA,19053-6064,40.150936,-74.981984,52
11d4168b-2c38-396c-9a74-44f9c0cc830c,f1817933-7633-3100-855a-d99a2d2f3eaa,Vertie683 Langosh790,F,GENERAL PRACTICE,11 W LANCASTER AVE,ARDMORE,PA,19003-1445,40.003253,-75.294759,49
e6a3657e-bba2-32ec-be03-544a5e7c8f4e,88eb3ac7-1e05-3faf-b5ad-fce20c9d714d,Ranee391 Russel238,F,GENERAL PRACTICE,7834 OXFORD AVE,PHILADELPHIA,PA,19111-2219,40.009376,-75.133346,32
929d3a28-9769-3cea-87e0-c5f7d82427c0,c314388d-778f-3e8d-82ec-54b21dacfae9,Cliff504 Muller251,M,GENERAL PRACTICE,1601 WALNUT ST,PHILADELPHIA,PA,19192,40.009376,-75.133346,73
195ad03e-ba3e-3068-8892-75b60e6b0401,f5084622-f14f-3442-9003-8b43ee11f71f,Josefina523 Delvalle807,F,GENERAL PRACTICE,2601 HOLME AVE,PHILADELPHIA,PA,19152-2007,40.009376,-75.133346,33
85e6608c-5903-3a01-bded-d4b8602b22b4,32b78ca0-d68c-35a0-b584-747d63313111,Jc393 Corkery305,M,GENERAL PRACTICE,123 CHESTNUT ST,PHILADELPHIA,PA,19106-3051,40.009376,-75.133346,63
44f73866-859a-32f0-ae98-1a925da84c00,cdef0437-a4ee-3143-9a75-f5e563f6192c,Savannah232 Thiel172,F,GENERAL PRACTICE,700 SPRUCE ST,PHILADELPHIA,PA,19106-4023,40.009376,-75.133346,59
b2139efd-5cc0-3d96-96b0-e85d703e4394,983dc069-7a1a-3ff8-9126-12e3c1765d65,Cecil300 Rau926,M,GENERAL PRACTICE,707 HUNTINGDON PIKE,ROCKLEDGE,PA,19046-4419,40.082221999999994,-75.08981,475
4b6dc04e-8ad1-3e67-a189-51245f5db985,ae59a9da-0a2a-39a5-ac6b-904ad29b7482,Rupert654 Considine820,M,GENERAL PRACTICE,5615 W GIRARD AVE,PHILADELPHIA,PA,19131-4128,40.009376,-75.133346,54
f03119ba-f1fb-395c-b551-88949d911749,0bcd4a2b-3743-3d18-962a-c136ed270521,Patty600 Dach178,F,GENERAL PRACTICE,1125 CENTRAL AVE,FEASTERVILLE TREVOSE,PA,19053-4508,40.150936,-74.981984,29
9fb3027e-31da-399a-9369-9a762abad6e4,698573a8-9350-39a7-8812-7e1e28f2564c,Robbie31 Denesik803,F,GENERAL PRACTICE,2301 S BROAD ST,PHILADELPHIA,PA,19148-3594,40.009376,-75.133346,44
058b49dc-b6a8-302a-9006-e487380bec38,799da4c8-0f2c-3de3-934b-18804f6662f9,Carey440 Beahan375,F,GENERAL PRACTICE,850 W CHESTER PIKE,HAVERTOWN,PA,19083-4400,39.986667,-75.27147,40
feb0dbc9-d575-34c9-a55c-11c70627f6e6,92af4f37-0158-3c67-8ba5-361bc46ed175,Claribel706 Lowe577,F,GENERAL PRACTICE,2101 BRIGHTON ST,PHILADELPHIA,PA,19149-1802,40.009376,-75.133346,58
f836e45c-e7e8-38c7-8074-0f9cd9219c82,a9b836c4-0fe1-343d-ba38-40c1cb491844,Amiee221 Kautzer186,F,GENERAL PRACTICE,551 E EVERGREEN AVE,WYNDMOOR,PA,19038-8321,40.085619,-75.1941,316
d1ce893a-f98d-3b1c-b97d-7066109faad6,3ffa2ff1-95fe-3e8f-9cfb-0435ae6a0b29,Zachery872 Conn188,M,GENERAL PRACTICE,1650 HUNTINGDON PIKE,MEADOWBROOK,PA,19046-8007,40.082222,-75.08981,87
55d2d4ca-8d77-3212-a993-5184282243fd,cf9592e1-7dd3-3781-a544-08fa50a6e377,Faustina753 Denesik803,F,GENERAL PRACTICE,5050 WYNNEFIELD AVE,PHILADELPHIA,PA,19131-2329,40.009376,-75.133346,40
96cd60dd-2c2b-3fb0-a53d-cdd5dbfa070f,e4d5dc77-b2c7-3bf0-b794-df85a0348641,Stephen891 Heathcote539,M,GENERAL PRACTICE,2614 RHAWN ST,PHILADELPHIA,PA,19152-3415,40.009376,-75.133346,44
3ff3bc44-2324-3429-a675-86ff6ba93f43,101b6f21-dab3-355e-a45c-36d0187059eb,Mateo562 Merino448,M,GENERAL PRACTICE,321 BERKLEY RD,MERION STATION,PA,19066-1403,40.007677,-75.263452,33
21baffec-bf54-3bca-914b-5817cd6c905a,8f820285-16a2-34e6-b59c-7c2b3efc22f7,Trevor374 Donnelly343,M,GENERAL PRACTICE,2 PARK LANE,FEASTERVILLE,PA,19053-6004,40.154001,-74.991563,178
4747155a-12c3-3c07-80c7-0ead8cb1801b,554811b1-43b4-3635-a798-909a5a7c91de,Mana631 Gutmann970,F,GENERAL PRACTICE,866 W BRISTOL RD,WARMINSTER,PA,18974-2170,40.18837,-75.084089,64
7e710f93-e7f1-3df6-8226-f10e41f23652,e00ef530-7c41-3ae3-9f76-e3843d77b5c2,Yi864 Weber641,F,GENERAL PRACTICE,UNIT 1A OF 1100 WASHINGTON AVENUE LOT C,PHILADELPHIA,PA,19147-3856,40.009376,-75.133346,42
a752cfeb-4cd3-303d-ab18-4d65a446474a,8fe38075-6259-3981-adbf-a1b90fd1f38a,Jacobo456 Rodarte647,M,GENERAL PRACTICE,434 LONG LANE,UPPER DARBY,PA,19082-5112,39.963735,-75.252615,45
c30f1ded-194a-3a84-8bd1-9b7d8ad205e7,7fddaebc-3842-3735-b6a2-780b447010c4,Brigid753 Mills423,F,GENERAL PRACTICE,724 W PORTER ST,PHILADELPHIA,PA,19148-3841,40.009376,-75.133346,44
70e66691-a1b6-327d-a01b-a08f80620066,d2ba2329-240b-3aeb-b2bc-b6c78a0810bd,Danny396 Rowe323,M,GENERAL PRACTICE,2846 KNIGHTS RD,BENSALEM,PA,19020-3552,40.086492,-74.94453399999998,37
6fe5fa9a-a98c-3791-b805-2a8843ca46a6,287cdf44-5d5e-3522-a5ec-964e986f50b4,Tyler508 Kihn564,M,GENERAL PRACTICE,1015 CHESTNUT ST,PHILADELPHIA,PA,19107-4308,40.009376,-75.133346,114
b56f1e82-accb-36c6-9251-1d1081667f01,b454f298-b505-3059-b0a9-c36d498f531b,Garland107 Rau926,M,GENERAL PRACTICE,333 BAINBRIDGE ST,PHILADELPHIA,PA,19147-1542,40.009376,-75.133346,85
4b095276-6f9a-3c88-afef-c448aa2750d1,effdcdfd-b48b-3846-9183-5af9b4b13e9d,Benny518 Deckow585,M,GENERAL PRACTICE,851 SKYLINE DR,ERDENHEIM,PA,19038-1846,40.085619,-75.1941,152
15f6cd03-7bec-3e7c-bec7-631a0943b60e,9ec65a79-4bc7-309b-9081-0542d1176c75,Noriko180 Morar593,F,GENERAL PRACTICE,6800 MARKET ST,UPPER DARBY,PA,19082-2448,39.963735,-75.252615,157
a7aed806-9e55-3644-8cf8-594cde7e087b,88477061-3546-39cb-8171-faa89b24830b,Tonette11 Tromp100,F,GENERAL PRACTICE,104 W CHELTENHAM AVE,PHILADELPHIA,PA,19120-1027,40.009376,-75.133346,39
4b40f776-aacf-3ed8-bfcd-06d2d86eaafd,070586c2-535e-3bd1-be2c-1d839f63d05a,Ross213 MacGyver246,M,GENERAL PRACTICE,822 MONTGOMERY AVE,NARBERTH,PA,19072-1948,40.007677,-75.263451,27
b7f8a901-c0e3-3254-94e1-09eeb5ba423d,a3ade631-a434-399b-96a4-6d50a535d9d5,Love546 Larkin917,F,GENERAL PRACTICE,2801 ISLAND AVE,PHILADELPHIA,PA,19153-2326,40.009376,-75.133346,27
2432bc4a-7723-3be2-90ef-be4fa17e278a,2b7e93bf-4819-31ac-9486-3c25caaa8e48,Graham902 Kshlerin58,M,GENERAL PRACTICE,1339 W PORTER ST,PHILADELPHIA,PA,19148-3549,40.009376,-75.133346,50
3da72fb3-f6a9-358a-89f0-f825e5f22b4d,53bfc546-0ae3-3c75-8dfe-3ce6e572c7ac,Val761 Abshire638,M,GENERAL PRACTICE,5800 RIDGE AVE,PHILADELPHIA,PA,19128-1737,40.009376,-75.133346,46
e2e694db-c59b-3594-8bd8-e2bc462b8d80,b3524e8b-27f4-37f4-ac80-3a744bced0f4,Lacy523 Barrows492,M,GENERAL PRACTICE,4605 FRANKFORD AVE,PHILADELPHIA,PA,19124-5803,40.009376,-75.133346,39
e395d801-4af6-3a7d-a50d-6556971de88e,121e8e93-4804-3be3-9d7b-561e8fe21e31,Cruz300 Hermann103,F,GENERAL PRACTICE,550 STATE RD,BENSALEM,PA,19020-8702,40.086492,-74.94453399999998,45
01472bea-7337-356b-af5a-bab2648a6dfd,e10ec429-87e6-310f-85ae-c9a977c970c1,Barbra486 D'Amore443,F,GENERAL PRACTICE,4237 BALTIMORE AVE,PHILADELPHIA,PA,19104-4499,40.009376,-75.133346,10
9cbccd68-6456-348a-aa9f-ac6f56f123cf,b8aa7e22-87a4-39b6-b8bf-6025c0d26f63,Jarrett354 Kulas532,M,GENERAL PRACTICE,6787 MARKET ST,UPPER DARBY,PA,19082-1848,39.963735,-75.252615,213
b94d3ea6-01d8-3727-8f27-11b3638c030d,4666061d-3a95-3c41-91d6-2e8b0823a2d2,Benedict104 DuBuque211,M,GENERAL PRACTICE,9126 BLUE GRASS RD,PHILADELPHIA,PA,19114-3202,40.009376,-75.133346,115
3f607698-435b-3246-a69d-fd6b616b043f,7921a42b-8209-3cc9-af3c-520750664d66,Jeana169 Kovacek682,F,GENERAL PRACTICE,1338 BRISTOL PIKE,BENSALEM,PA,19020-5679,40.086492,-74.94453399999998,88
301eae20-6738-35d4-a3e2-5f90d3a529b3,f3a601d4-a2f1-3cd8-be4c-19086e7db239,Humberto482 Abbott774,M,GENERAL PRACTICE,4190 CITY AVE,PHILADELPHIA,PA,19131-1633,40.009376,-75.133346,73
7113f19a-c900-3c8a-a8ec-7e5bfcb10af7,44d4129d-39c6-3601-a060-bbd8cf1e664d,Alva958 O'Reilly797,M,GENERAL PRACTICE,23 N LANSDOWNE AVE,LANSDOWNE,PA,19050-2254,39.940758,-75.276031,28
3abf4756-4aec-3b57-901d-781aaff70135,922819e2-7202-34c3-ae7a-88f5486343eb,Jules135 Schmidt332,M,GENERAL PRACTICE,3300 GRANT AVE,PHILADELPHIA,PA,19114-2614,40.009376,-75.133346,68
462970d2-58d7-3dc8-941b-a187636e7353,b7993e82-650c-3d76-9874-32c10dda868e,Korey682 Hintz995,M,GENERAL PRACTICE,4846 N LEITHGOW ST,PHILADELPHIA,PA,19120-4132,40.009376,-75.133346,47
d11e43b8-04a8-3b28-9793-e6d41877cc17,361de75c-8180-3b49-9737-7ee1093958a6,Gordon377 Ankunding277,M,GENERAL PRACTICE,840 WALNUT ST,PHILADELPHIA,PA,19107-5109,40.009376,-75.133346,39
b761cb14-91c6-3de0-af10-c57213f188ea,1d5e37f2-1a86-3fa1-9bf2-f155e9bb5a05,Clifton91 Mitchell808,M,GENERAL PRACTICE,6787 MARKET ST,UPPER DARBY,PA,19082-1848,39.963735,-75.252615,125
057e20ce-5a3a-3b6a-98d2-2a457d98b03f,41f6d6fa-9f21-3b80-b48f-eacfc896b92c,Titus37 Marvin195,M,GENERAL PRACTICE,1800 FOX CHASE RD,PHILADELPHIA,PA,19152-1827,40.009376,-75.133346,66
da5330af-96c1-36a1-b9f2-af5cc53b8355,a759e38f-0f13-377c-8db9-ecfb89d3710c,Eddy900 Hansen121,M,GENERAL PRACTICE,1420 LOCUST ST,PHILADELPHIA,PA,19102-4219,40.009376,-75.133346,78
ac5ec387-5f40-36d8-bf6c-f60c05924de4,de4cbce2-8f83-3073-9f67-211dc0fed6aa,Lorriane838 Olson653,F,GENERAL PRACTICE,230 N BROAD ST,PHILADELPHIA,PA,19102-1121,40.009376,-75.133346,50
cf811d8e-2bc2-3f0d-8e6b-0675944d7396,7841c772-b457-35cf-8fd3-17da1bdfe95b,Gerard367 Orn563,M,GENERAL PRACTICE,54 TH AND CEDAR AVE,PHILADELPHIA,PA,19143,40.009376,-75.133346,38
17fa4903-7b99-306d-ab4e-00dbee963e5e,66fae81b-60e2-3f9a-ada3-1a096c054d25,Gudrun69 McGlynn426,F,GENERAL PRACTICE,104 /2 FORREST AVE,NARBERTH,PA,19072-2220,40.007677,-75.263451,252
f0b925a6-88a8-3165-8f86-35c8274ae1c1,9d6aac8a-05c8-3af5-a2c6-61adf6fd5010,Hilton264 Leuschke194,M,GENERAL PRACTICE,2101 SNYDER AVE,PHILADELPHIA,PA,19145-2719,40.009376,-75.133346,119
5d74e011-8cc0-3446-9c79-90284078ef7d,83244275-c272-3fcf-946a-a9394e66107a,Joycelyn213 Pagac496,F,GENERAL PRACTICE,2109 RED LION RD,PHILADELPHIA,PA,19115-1711,40.009376,-75.133346,55
cc428349-6584-3b80-8fd8-69266228b0f1,185288fe-02c1-372c-af97-e876449298fa,Ernesto186 Tamayo777,M,GENERAL PRACTICE,5700 N BROAD ST,PHILADELPHIA,PA,19141-2325,40.009376,-75.133346,89
9de80610-8fee-3c7e-9466-0311f5160f4d,8eb643f3-6094-3694-8251-0e48c130f859,Elliot577 Mann644,M,GENERAL PRACTICE,34 TH ST AND CIVIC CTR BLVD,PHILADELPHIA,PA,19101,40.009376,-75.133346,72
9f916154-ee94-3c61-8043-500f365f52b6,bcc64ac2-fb78-33e4-a428-29c3d755d9b8,Cary869 Flatley871,M,GENERAL PRACTICE,25 WASHINGTON LANE,WYNCOTE,PA,19095-1425,40.091506,-75.146279,107
6905922d-6447-3a77-8198-9688f7fe7126,cb5909af-771d-396a-9805-d636d325286e,Marielle507 Keeling57,F,GENERAL PRACTICE,5753 WAYNE AVE,PHILADELPHIA,PA,19144-3347,40.009376,-75.133346,101
213cb41e-af7e-39b4-b77d-dac86d1ecce1,8e9a3f34-e095-36ea-b8d6-d7296963863e,Claretha922 Jacobson885,F,GENERAL PRACTICE,13044 BUSTLETON AVE,PHILADELPHIA,PA,19116-1676,40.009376,-75.133346,26
e7199739-627a-3abe-a536-f612989e7385,2908ecbc-371a-351e-9251-686cab6f20f0,Lana840 Cassin499,F,GENERAL PRACTICE,1615 W OREGON AVE,PHILA,PA,19145-4500,40.009376,-75.133346,89
0d84a3d4-507b-3447-b992-03a0c9df1f4c,1d9f03f5-a1f7-3760-a865-56cdfe42c856,Roxanna261 Gutmann970,F,GENERAL PRACTICE,1337 S 9TH ST,PHILADELPHIA,PA,19147-5741,40.009376,-75.133346,49
de5c7ffe-a6ac-35ee-bbd2-78caabc6046a,3fe0c292-3618-393c-9566-6204bc998984,Cyndi533 Dare640,F,GENERAL PRACTICE,4517 E THOMPSON ST,PHILADELPHIA,PA,19137-2003,40.009376,-75.133346,151
0c63e95f-99ff-3db4-9071-8aa51919bdd3,be462a86-e12f-3183-bde5-b555cdf8a7bd,Julio255 Rice937,F,GENERAL PRACTICE,2109 RED LION RD,PHILADELPHIA,PA,19115-1711,40.009376,-75.133346,65
593c4112-a1b9-321e-86a1-ee816d84af1a,11aabd34-abc0-33a5-934d-82ccd678f53f,Rosalia943 Paz9,F,GENERAL PRACTICE,1650 HUNTINGDON PIKE,MEADOWBROOK,PA,19046-8008,40.082222,-75.08981,165
b8e56824-4e20-38e6-a990-cfb5a0fe53e4,341c53fe-7ce1-301f-8488-50393b7fb3cf,Ned189 Koepp521,M,GENERAL PRACTICE,8200 FLOURTOWN AVE,WYNDMOOR,PA,19038-7969,40.085619,-75.1941,28
b420206b-4459-3f92-8e82-5e7d22a3ffc3,0be36f22-1603-311e-9859-c7ccdf83b547,Deedee112 Kutch271,F,GENERAL PRACTICE,1444 W PASSYUNK AVE,PHILADELPHIA,PA,19145-2312,40.009376,-75.133346,57
5662716a-46df-3c2b-a4c9-ebeaf02027d0,8ee98a1c-c41e-361c-8aec-71e41909de15,Clara183 Prieto999,F,GENERAL PRACTICE,8200 FLOURTOWN AVE,WYNDMOOR,PA,19038-7969,40.085619,-75.1941,98
ea3aa3a9-162a-33a9-8325-cc2cea127ef5,60c3e67a-d8c9-3718-84f3-795001d79fa3,Genie948 Dare640,F,GENERAL PRACTICE,7900 BUSTLETON AVE,PHILADELPHIA,PA,19152-3303,40.009376,-75.133346,68
95fb16d6-9e96-390e-9959-c317f57ef430,e26d3307-0e68-38ea-a537-12b5e8ee286a,Theresa98 Casper496,F,GENERAL PRACTICE,924 CHERRY ST,PHILADELPHIA,PA,19107-2411,40.009376,-75.133346,31
047973c2-2582-3a9c-8386-6219ebc1b25b,8f6bdf13-b075-37d8-84b8-5fc75dfc746c,Charisse42 Nader710,F,GENERAL PRACTICE,8815 GERMANTOWN AVE,PHILADELPHIA,PA,19118-2722,40.009376,-75.133346,87
000286e4-fd03-32bc-aea5-5c6395810fdf,493af27a-9024-3cd2-93e0-a7dd3c834b01,Aisha756 MacGyver246,F,GENERAL PRACTICE,5335 CASTOR AVE,PHILADELPHIA,PA,19124-1022,40.009376,-75.133346,45
28fe7cbf-a782-3b6a-aee6-75c099de004c,3e2099da-71f7-3909-8348-049d34920445,Romona686 Veum823,F,GENERAL PRACTICE,11685 C BUSTLETON AVE,PHILADELPHIA,PA,19116-2513,40.009376,-75.133346,50
1a0af4bb-9fc9-3a4a-aa83-56f1051cca30,de7aab2c-7e6c-3fd3-95e3-33d0b50b4fab,Olen518 Halvorson124,M,GENERAL PRACTICE,1015 CHESTNUT ST,PHILADELPHIA,PA,19107-4315,40.009376,-75.133346,37
31925bb0-c0d8-33a5-b9e6-ce2bc37444bf,19201e26-5d8a-36b3-aeab-29dc2d49738f,Vince741 Nikolaus26,M,GENERAL PRACTICE,910 E WILLOW GROVE AVE,WYNDMOOR,PA,19038-7910,40.085619,-75.1941,289
6990fd09-a9fd-312b-a7d6-5320e873f287,fca9a89b-4ade-3bcc-8246-c078405a08fb,Gayle448 Gerlach374,M,GENERAL PRACTICE,9908 ROOSEVELT BLVD,PHILADELPHIA,PA,19115-1705,40.009376,-75.133346,88
b6bf6757-6c6c-35d6-8f9b-df5859cfda56,0bfaeb3d-876f-3b3d-9ec4-ea13a6a720ad,Carlos172 Grant908,M,GENERAL PRACTICE,1521 LOCUST ST,PHILADELPHIA,PA,19102-3716,40.009376,-75.133346,41
14e268be-a19e-348f-b4f0-4dd9650bf16a,266c8192-5b12-3b62-983a-fb1657b01a88,Leo278 Rath779,M,GENERAL PRACTICE,8835 GERMANTOWN AVE,PHILA,PA,19118-2718,40.009376,-75.133346,73
fe1cd48d-641a-3406-839e-a902bccf4364,b0ddb123-b352-3139-b9ad-f66fc2fe49c4,Seymour882 Zulauf375,M,GENERAL PRACTICE,7452 OGONTZ AVE,PHILADELPHIA,PA,19138-1324,40.009376,-75.133346,130
41cc116b-50dd-301d-9859-897d03cef37b,a574c387-e74f-304d-9865-50255902f81d,Antony83 Breitenberg711,M,GENERAL PRACTICE,8815 GERMANTOWN AVE,PHILADELPHIA,PA,19118-2722,40.009376,-75.133346,41
2e2945a1-f92e-3766-9f03-7145fc10b938,1196e8e2-8be3-3131-a352-f37f6974125d,Jerry654 Langosh790,M,GENERAL PRACTICE,8100 ROOSEVELT BLVD,PHILADELPHIA,PA,19152-2900,40.009376,-75.133346,141
a2a3e020-46ee-3fcf-b596-66e9802d67ba,6841dd78-34eb-3c89-b5d2-273a3c2fa71d,Jamel269 Ferry570,M,GENERAL PRACTICE,2511 S BROAD ST,PHILADELPHIA,PA,19148-4309,40.009376,-75.133346,66
3507838f-b886-3f14-8715-254a7a958a1d,62d20e69-bb67-38a0-91a3-7ec16030883d,Bernice532 Sanford861,F,GENERAL PRACTICE,404 HUNTINGDON PIKE,ROCKLEDGE,PA,19046-4448,40.082221999999994,-75.08981,405
